db,expert,id,author,title,genre ,nombre d'actes,Prologue,Prose/vers,"Musique, danse, machines",Date de création,Created,Updated
1,,5708,Anonyme,Le Marquis de l'industrie,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5153,Gresset (Jean-Baptiste-Louis),Le Méchant,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5154,Anseaume (Louis) ; Marcouville (Pierre-Augustin Lefèvre de Marcouville dit),Le Médecin de l'amour,musique,,FALSE,opéra comique,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5709,Merville (Michel Guyot de),Le Médecin de l'esprit,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5710,Anonyme,Le Médecin de village,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5155,Molière (Jean-Baptiste Poquelin dit),Le Médecin malgré lui,comédie,3,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5156,Boissy (Louis de),Le Médecin par occasion,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5711,Boursault (Edme),Le médecin volant,comédie burlesque,1,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5157,Destouches (Philippe Néricault dit),Le Médisant,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5158,Corneille (Pierre),Le Menteur,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5159,Boursault (Edme ),Le Mercure galant ou la Comédie sans titre,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5160,Molière (Jean-Baptiste Poquelin dit),Le Misanthrope,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5161,Dancourt (Florent Carton dit),Le Moulin de Javelle,comédie,1,FALSE,prose,TRUE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5162,Brueys (David-Augustin de); Palaprat (Jean de),Le Muet,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5163,Alliot,Le Muet par amour,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5164,La Font (Joseph de),Le Naufrage ou la Pompe funèbre de Crispin,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5712,Dufresny (Charles Rivière),Le Négligent,comédie,3,TRUE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5713,Raisin (Jean-Baptiste),Le Niais de Sologne,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5714,Dancourt (Florent Carton dit),Le notaire obligeant ou les Fonds perdus,comédie,3,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5165,Pellegrin (l'abbé Simon-Joseph),Le Nouveau monde,comédie,3,TRUE,vers libres,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5715,Hermite (Tristan l'),Le Parasite,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5716,De Launay,Le Paresseux,comédie,3,TRUE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5717,Champmeslé (Charles Chevillet dit),Le Parisien,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5718,Pellegrin (Simon-Joseph),Le Pastor fido,pastorale héroïque,3,TRUE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5166,Collot d'Herbois (Jean-Marie Collot dit),Le Paysan magistrat ou Il y a une bonne justice,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5167,Diderot (Denis),Le Père de famille,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5168,Cérou (Pierre Chevalier de),Le Père désabusé,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5719,Pellegrin (Simon-Joseph),Le Père intéressé ou les Vrais amis,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5720,Anonyme,Le Père supposé,comédie,1,FALSE,0,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5169,Sauvigny (Edme-Louis Billardon de),Le Persifleur,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5721,Raisin (Jean-Baptiste),Le Petit homme de la foire,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5722,Anonyme,Le Petit maître de campagne ou le Vicomte de Génicourt,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5723,Marivaux (Pierre Carlet de Chamblain de),Le Petit-maître corrigé,comédie,3,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5170,Le Grand (Marc-Antoine),Le Philantrope ou l'Ami de tout le monde,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5171,Fabre d'Églantine (Philippe-François Nazaire Fabre dit),Le Philinte de Molière ou la Suite du Misanthrope,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5172,Destouches (Philippe Néricault dit),Le Philosophe marié ou le Mari honteux de l'être,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5173,Sedaine (Michel-Jean),Le Philosophe sans le savoir,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5174,Marchadier (Abbé),Le Plaisir,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5724,Lesage (Alain-René),Le Point d'honneur,comédie,5,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5175,Boindin (Nicolas) ; La Motte (Antoine Houdar de),Le Port de mer,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5176,Desfaucherets (Jean-Louis Brousse),Le Portrait ou le Danger de tout dire,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5725,Boissy (Louis de),Le Pouvoir de la sympathie,comédie,3,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5177,La Chaussée (Pierre-Claude Nivelle de),Le Préjugé à la mode,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5178,Marivaux (Pierre Carlet de Chamblain de),Le Préjugé vaincu,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5179,Fabre d'Églantine (Philippe-François Nazaire Fabre dit),Le Présomptueux ou l'Heureux imaginaire,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5726,Aigueberre (Jean Dumas d'),Le Prince de Noisy,comédie héroïque,3,TRUE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5180,Parisau (Pierre-Germain),Le Prix académique,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5727,Dancourt (Florent Carton dit),Le Prix de l'arquebuse,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5728,Fuzelier (Louis),Le Procès des sens,comédie,1,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5181,Poisson (Philippe),Le Procureur arbitre,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5182,Molé (François-René),Le Quiproquo,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5729,La Grange (Nicolas de),Le Rajeunissement inutile,comédie,3,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5730,La Fontaine (Jean de),Le Rendez-vous,comédie,1,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5731,Baron (Michel Boyron dit),Le rendez-vous des Tuileries ou le Coquet trompé,comédie,3,TRUE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5183,Murville (Pierre-Nicolas André de),Le rendez-vous du mari,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5184,Fagan (Christophe-Barthélémy Fagan de Lugny dit),Le Rendez-vous ou l'amour supposé,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5732,Voisenon (Claude-Henri de Fusée de),Le Retour de l'Ombre de Molière,comédie,1,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5185,Dancourt (Florent Carton dit),Le Retour des officiers,comédie,1,FALSE,prose,TRUE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5186,"Ségur (Joseph-Alexandre-Pierre, vicomte de)",Le Retour du mari,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5187,Regnard (Jean-François),Le Retour imprévu,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5733,Poisson (Philippe),Le Réveil d'Épiménide,comédie,3,TRUE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5188,Flins des Oliviers,Le Réveil d'Épiménide à Paris,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5734,Anonyme,Le Rival de son maître,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5735,Desforges,Le Rival secrétaire,comédie,1,TRUE,vers,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5189,Saint-Foix (Germain-François Poullain de),Le Rival supposé,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5190,Le Grand (Marc-Antoine),Le Roi de Cocagne,comédie,3,TRUE,vers libres,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5191,Ducis (Jean-François),Le Roi Léar,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5192,Boissy (Louis de),Le Sage étourdi ou l'Homme inédpendant,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5193,Palissot (Charles Palissot de Montenoy dit),Le Satirique ou l'Homme dangereux,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5736,Dancourt (Florent Carton dit),Le Second chapitre du Diable boiteux,comédie,2,TRUE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5737,Brueys (David-Augustin de) ; Palaprat (Jean),Le Secret révélé,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5194,"Bièvre (François-Georges Maréchal, marquis de)",Le Séducteur,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5738,Montfleury (Antoine Jacob),Le Semblable à soi-même,comédie,1,FALSE,vers,TRUE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5195,Molière (Jean-Baptiste Poquelin dit),Le Sicilien ou l' Amour peintre,comédie-ballet,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5196,Belloy (Pierre-Laurent Buirette de),Le Siège de Calais,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5197,Pont-de-Vesle (Antoine de Fériol de),Le Somnambule,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5739,Brueys (David-Augustin de),Le Sot toujours sot ou le Marquis paysan,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5198,Murville (Pierre-Nicolas André de),Le Souper magique ou les Deux siècles,comédie épisodique,1,FALSE,vers,TRUE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5740,Hauteroche (Noël Lebreton de),Le Souper mal apprêté,0,0,FALSE,,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5741,La Motte (Antoine Houdar de),Le Talisman,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5199,Destouches (Philippe Néricault dit),Le Tambour nocturne ou le Mari devin,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5200,Le Grand (Marc-Antoine),Le Temps passé,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
,1,5200,Legrand (Marc-Antoine),Le Temps passé ou le Triomphe du temps passé (Le) ,comédie,1,FALSE,prose,TRUE,,,
1,,5742,Le Grand (Marc-Antoine),Le Temps présent,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:37 -0500,2013-12-16 12:46:37 -0500
1,,5201,Desfontaines de La Vallée (Guillaume-François Fouques Deshayes de),Le Tombeau de Désilles,pièce,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5202,Landon (Joseph),Le Tribunal de l'amour,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5743,Anonyme,Le Triomphe de l'hiver,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5203,Le Grand (Marc-Antoine),Le Triomphe du temps,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5204,Destouches (Philippe Néricault dit),Le Triple mariage,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5205,Crébillon père (Prosper Jolyot de Crébillon dit),Le Triumvirat,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5206,Dancourt (Florent Carton dit),Le Tuteur,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5207,Dancourt (Florent Carton dit),Le Tuteur amoureux,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5208,Cailhava (Jean-François Cailhava d'Estendoux dit),Le Tuteur dupé ou la Maison à deux portes,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5744,Champmeslé (Charles Chevillet dit) ; La Fontaine (Jean),Le Veau perdu,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5745,Dancourt (Florent Carton dit),Le Vert galant,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5209,La Place (Pierre-Antoine de),Le Veuvage trompeur,comédie,3,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5746,De Visé (Jean Donneau),Le Vieillard couru ou les Différents caractère des femmes,comédie,5,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5210,Collin d'Harleville (Jean-François),Le Vieux célibataire,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5211,Dubuisson (Paul-Ulric),Le Vieux garçon,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5212,Dudoyer de Gastels (Gérard),Le Vindicatif,drame,5,FALSE,vers libres,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5747,Legrand (Charlotte),Le Voleur ou Titapapouf,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
,1,5136,Regnard (Jean-François),Légataire universel (Le),comédie,5,FALSE,vers,FALSE,,,
,1,5137,Marivaux (Pierre de),Legs (Le),comédie,1,FALSE,prose,FALSE,,,
1,,5748,Laffichard (Thomas l'Affichard dit) ; Panard (Charles-François),Les Acteurs déplacés ou l'Amant comédien,comédie,1,TRUE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5749,Baron (Michel Boyron dit),Les Adelphes ou L'École des pères,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5235,Patu (Claude-Pierre); Portelance (François de),Les Adieux du goût,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5750,Dancourt (Florent Carton dit),Les Agioteurs,comédie,3,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5751,Aunillon (abbé Pierre-Charles-Fabiot),Les Amants déguisés,comédie,3,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5236,Beauregard (Jean-Simon Féréol Beauregard de Marseille dit),Les Amants espagnols,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5237,Rochon de Chabannes (Marc-Antoine-Jacques),Les Amants généreux,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5752,Molière (Jean-Baptiste Poquelin dit),Les Amants magnifiques,comédie,5,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5753,Le Grand (Marc-Antoine),Les Amants ridicules,comédie,1,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5238,Saint-Chamond (Mme de),Les Amants sans le savoir,comédie,3,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5239,Du boccage (Mme Fiquet du),Les Amazones,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5240,Le Grand (Marc-Antoine); Fuzelier (Louis),Les Amazones modernes ou le Triomphe des dames,comédie,3,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5241,Pieyre (Pierre-Alexandre),Les amis à l'épreuve,comédie,1,FALSE,vers croisés,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5754,De Visé (Jean Donneau),Les Amours de Vénus et d'Adonis,tragédie,5,TRUE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5755,Fuzelier (Louis),Les Amusements de l'automne ou les Temples d'Éphèse et de Gnide,ambigu-comique,3,TRUE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5242,Peyraud de Beaussol,Les Arsacides,tragédie,6,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5243,Vigée (Louis-Jean-Baptiste-Étienne),Les Aveux difficiles,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5244,La Harpe (Jean-François de),Les Barmécides,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5245,Dancourt (Florent Carton dit),Les Bourgeoises à la mode,comédie,5,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5756,Hauteroche (Noël Lebreton de),Les Bourgeoises de qualité,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5757,"Saint-Glas (Pierre, abbé de)",Les Bouts-rimés,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5246,La Harpe (Jean-François de),Les Brames,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5758,Roy (Pierre-Charles) ; La Font (Joseph de),Les Captifs,comédie,3,TRUE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5759,Fagan (Christophe Barthélémy Fagan de Lugny dit),Les Caractères de Thalie,ambigu-comique,3,TRUE,prose / vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5760,La Chapelle (Jean de),Les Carosses d'Orléans,comédie,,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5247,La Chapelle (Jean de),Les Carrosses d'Orléans,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5761,Montauban (Jacques Pousset sieur de),Les Charmes de Félicie,pastorale,5,FALSE,vers,TRUE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5248,Collin d'Harleville (Jean-François),Les Châteaux en Espagne,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5249,Bauvin (Jean-Grégoire),Les Chérusques,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5250,Simon (C.F.),Les Confidences réciproques,comédie,1,FALSE,vers libres,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5251,Lantier (Étienne François de),Les Coquettes rivales,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5252,Quinault (Philippe),Les Coups de l'amour et de la Fortune,tragi-comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5762,Piron (Alexis),Les Courses de Tempé,pastorale,1,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5253,Dancourt (Florent Carton dit),Les Curieux de Compiègne,comédie,1,FALSE,prose,TRUE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5763,Corneille (Thomas) ; De Visé (Jean Donneau),Les Dames vengées ou la Dupe de soi-même,comédie,5,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5254,Laya (Jean-Louis),Les Dangers de l'opinion,drame,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5255,Boissy (Louis de),Les Dehors trompeurs ou l'Homme du jour,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:04 -0400,2013-05-02 06:25:04 -0400
1,,5256,Dancourt (L.H.),Les Deux amis,comédie bouffonne,3,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5257,Beaumarchais (Pierre-Augustin Caron de),Les Deux amis ou le Négociant de Lyon,drame,5,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5258,Rochefort (Guillaume Dubois de Rochefort),Les Deux frères,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5259,Moissy (Alexandre-Guillaume Mouslier de),Les Deux frères ou la Prévention vaincue,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5260,Boissy (Louis de),Les Deux nièces,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5261,Bret (Antoine),Les Deux sœurs,comédie,2,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5262,Leblanc de Guillet (Antoine Blanc dit),Les Druides,tragédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5764,Dancourt (Florent Carton dit),Les Eaux de Bourbon,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5263,"Du Roullet (François-Louis Gaud Lebland, marquis)",Les Effets du caractère,comédie,5,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5765,Brueys (David-Augustin de),Les Empiriques,comédie,3,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5264,Devaux (François-Antoine),Les engagements indiscrets,comédie,1,FALSE,prose,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5766,Baron (Michel Boyron dit),Les Enlèvements,comédie,1,FALSE,prose,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5767,Merville (Michel Guyot de),Les Époux réunis ou la Veuve fille et femme,comédie,5,FALSE,vers,FALSE,,2013-12-16 12:46:38 -0500,2013-12-16 12:46:38 -0500
1,,5265,Forgeot (Nicolas-Julien),Les Épreuves,comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5267,Dorvigny (Louis-François Archambault dit),"Les Etrennes de l'amitié, de l'amour et de la nature",comédie,1,FALSE,vers,FALSE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
1,,5266,Cailhava (Jean-François Cailhava d'Estendoux dit),Les Etrennes de l’amour,comédie-ballet,1,FALSE,prose,TRUE,,2013-05-02 06:25:05 -0400,2013-05-02 06:25:05 -0400
