id,new id,title,author,genre,g2,g3
935,, ,Jean-François Cailhava d’Estendoux,,,
476,, ,Sauvigny,tragedie,,
1368,,,M. Duis,,,
856,, ,,,,
3611,,??,,,,
4511,,??,,,,
4104,1,Abdir,,,,
3513,1,Abdir,,,,
3850,1,Abdir,,,,
3495,1,Abdir - Sauvigny,,,,
4095,1,Abdir - Sauvigny,,,,
3832,1,Abdir - Sauvigny,,,,
3504,1,Abdir - Sauvigny,,,,
3838,1,Abdir - Sauvigny,,,,
4086,1,Abdir - Sauvigny,,,,
3501,1,Abdir - Sauvigny,,,,
3841,1,Abdir - Sauvigny,,,,
4092,1,Abdir - Sauvigny,,,,
396,2,Abdolonyme ou le roi berger,Jean-Baptiste Collet de Messine,comédie,,
1336,6,Adelaide ou l'anthipatie pour l'amour,Gérard Dudoyer de Gastels,Comédie,,
1,4,Adélaïde de Hongrie,Claude-Joseph Dorat,tragédie,,
874,5,Adélaïde du Guesclin,François-Marie d'Arouet,tragédie,,
2,5,Adélaïde du Guesclin,François-Marie Arouet dit Voltaire,tragédie,,
1135,6,Adélaïde ou l'Antipathie pour l'amour ,M. Gérard Dudoyer de Gastels,comédie,,
260,9,Agathocle,François-Marie Arouet dit Voltaire,tragédie,,
1568,10,Agis,,,,
1193,10,Agis,,,,
1188,10,Agis,,,,
1204,10,Agis,,,,
1196,10,Agis,,,,
1186,10,Agis,,,,
1185,10,Agis,,,,
1199,10,Agis,,,,
1202,10,Agis,,,,
1554,10,Agis,,,,
1555,10,Agis,,,,
1557,10,Agis,,,,
1210,10,Agis,,,,
1560,10,Agis,,,,
1562,10,Agis,,,,
1565,10,Agis,,,,
1208,10,Agis,,,,
1571,10,Agis,,,,
1572,10,Agis,,,,
1573,10,Agis,,,,
101,10,Agis,,,,
1579,10,Agis,,,,
1203,10,Agis,,,,
1191,10,Agis,,,,
3,14,Albert Ier ou Adeline,Antoine Blanc,comédie,,
3540,13,Albert et Emilie,M. Pierre-Ulric Du Buisson / Dubuisson,tragédie,,
4422,16,Alphée et Zarine,M. Nicolas Fallet,tragédie,,
4,18,Alzire ou les Américains,François-Marie Arouet dit Voltaire,tragédie,,
865,18,Alzire ou les Américains,François-Marie d'Arouet,tragédie,,
4128,25,Amour pour amour,Pierre-Claude Nivelle de La Chaussée ,comédie,,
5,26,Amphitryon ,Jean-Baptiste Poquelin dit Molière,comédie,,
901,26,Amphitryon ,Jean-Baptiste Poquelin ,comédie,,
814,26,Amphityrion,Jean-Baptiste Poquelin dit Molière,Comédie,,
6,27,Andromaque ,Jean Racine,tragédie,,
4380,30,Antigone ou la Piété fraternelle,M. Doigny Du Ponceau dit Un Citoyen de l'univers,tragédie,,
4278,32,Appelle et Campaspe,,,,
7,34,Ariane,Thomas Corneille,tragédie,,
238,571,Arlequin Pygmalion ou La Bague enchantée ,Arnaud Berquin; Jean-Jacques Rousseau,"musique, scène",,
747,36,Artaxerce,Antoine-Marin Lemierre ,Tragédie ,,
4464,40,Astyanax,M. Richerolle d'Avallon,tragédie,,
8,41,Athalie ,Jean Racine,tragédie,,
4782,41,Athalie avec les choeurs,,,,
4383,43,Atrée et Thyeste,Prosper Jolyot de Crébillon dit Crébillon père,tragédie,,
241,43,Atrée et Thyeste,Prosper Jolyot de Crébillon dit Crébillon père,tragédie,,
9,44,Attendez-moi sous l’orme,Jean-François Regnard,comédie,,
915,44,Attendez-moi sous l’orme,Jean-François Regnard,comédie,,
3557,,Au Proffit?,,,,
3585,,Au Proffit?,,,,
3571,,Au Proffit?,,,,
3537,,Au Proffit?,,,,
4385,45,Augusta ,M. Philippe-François-Nazaire Fabre dit Fabre d'Églantine ,tragédie,,
4477,46,Auguste et Théodore,,,,
4479,46,Auguste et Théodore,,,,
4480,46,Auguste et Théodore,,,,
4484,46,Auguste et Théodore,,,,
4483,46,Auguste et Théodore,,,,
4482,46,Auguste et Théodore,,,,
4481,46,Auguste et Théodore,,,,
4476,46,Auguste et Théodore ou Les Deux Pages,,,,
4486,46,Auguste et Théodore ou les Deux pages ,"M. Nicolas [Alexandre] Dezède, M. Louis-François Faur, Baron Ernest de Mantauffeld",comédie,,
4765,228,Avare,Jean-Baptiste Poquelin dit Molière,comédie,,
253,228,Avare,Jean-Baptiste Poquelin dit Molière,comédie,,
4281,47,Azemire ,,,,
4377,47,Azémire ,M. Marie-Joseph Chénier,tragédie,,
10,48,Bajazet ,Jean Racine,tragédie,,
4591,49,Barnevets? ,,,,
1653,50,Berenice,,,,
1648,50,Berenice,,,,
1645,50,Berenice,,,,
1277,50,Berenice,,,,
1280,50,Berenice,,,,
1286,50,Berenice,,,,
1051,51,Beverlei,Bernard-Joseph Saurin,tragédie,,
234,51,Beverlei,Bernard-Joseph Saurin,tragédie,,
784,51,Beverlei,Bernard-Joseph  Saurin ,Tragédie,,
393,52,Blanche et Guiscard,Bernard-Joseph Saurin,tragédie,,
764,52,Blanche et Guiscard,Bernard-Joseph  Saurin ,Tragédie,,
974,243,Bourru bienfaisant,Carlo Goldoni,comédie,,
744,243,Bourru bienfaisant,Carlo Goldoni,comédie,,
4370,53,Briséis ou la colère d'Achille ,M. Louis Poinsinet de Sivry,tragédie,,
11,54,Britannicus,Jean Racine,tragédie,,
906,55,Brutus,François-Marie d'Arouet,tragédie,,
12,55,Brutus,François-Marie Arouet dit Voltaire,tragédie,,
4521,50,Bérenice,,,,
1719,50,Bérénice,M. Jean Racine,tragédie,,
1146,,Caliste ou la belle pénitente,Nicholas Rowe,tragédie,,
798,56,Caïus Marcius Coriolan ou le danger d'offenser un grand homme ,Paul-Philippe  Gudin de La Brenellerie,Tragédie,,
4538,62,Charles IX ,,,,
4640,62,Charles IX ,,,,
4613,62,Charles IX ,,,,
4639,62,Charles IX ,,,,
4547,62,Charles IX ,,,,
4499,62,Charles IX ou l' Ecole des rois,M. Marie-Joseph Chénier,tragédie,,
3542,,Chazette?,,,,
3574,,Chazette?,,,,
3588,,Chazette?,,,,
3560,,Chazette?,,,,
776,63,Cinna ou la Clémence d'Auguste ,Pierre Corneille,Tragédie,,
13,63,Cinna ou la Clémence dAuguste,Pierre Corneille,tragédie,,
3457,65,Cleopatre,,,,
4049,65,Cleopatre,,,,
4045,65,Cleopatre,,,,
3788,65,Cleopatre,,,,
4042,65,Cleopatre,,,,
3273,65,Cleopatre,,,,
3791,65,Cleopatre,,,,
3453,65,Cleopatre,,,,
3795,65,Cleopatre,,,,
3266,65,Cleopatre,,,,
3269,65,Cleopatre,,,,
3450,65,Cleopatre,,,,
1484,64,Clémentine et Desorme,,,,
1085,64,Clémentine et Desorme,,,,
1088,64,Clémentine et Desormes,,,,
1504,64,Clémentine et Desormes,,,,
1502,64,Clémentine et Desormes,,,,
1501,64,Clémentine et Desormes,,,,
1500,64,Clémentine et Desormes,,,,
1499,64,Clémentine et Desormes,,,,
1495,64,Clémentine et Desormes,,,,
1494,64,Clémentine et Desormes,,,,
1493,64,Clémentine et Desormes,,,,
1491,64,Clémentine et Desormes,,,,
1490,64,Clémentine et Desormes,,,,
1488,64,Clémentine et Desormes,,,,
1487,64,Clémentine et Desormes,,,,
1486,64,Clémentine et Desormes,,,,
1087,64,Clémentine et Desormes,,,,
1089,64,Clémentine et Desormes,,,,
1091,64,Clémentine et Desormes,,,,
1092,64,Clémentine et Desormes,,,,
1094,64,Clémentine et Desormes,,,,
1095,64,Clémentine et Desormes,,,,
1096,64,Clémentine et Desormes,,,,
1100,64,Clémentine et Desormes,,,,
1101,64,Clémentine et Desormes,,,,
1102,64,Clémentine et Desormes,,,,
1103,64,Clémentine et Desormes,,,,
1106,64,Clémentine et Desormes,,,,
1134,64,Clémentine et Desormes,M. Jacques-Marie Boutet dit Monvel,drame,,
1483,64,Clémentine et Desormes par Monvel ,,,,
1084,64,Clémentine et Desormes par Monvel ,,,,
840,66,Colin Maillard ,Florent Carton dit Dancourt,Comédie,,
14,66,Colin-Maillard ,Florent Carton dit Dancourt,comédie,,
898,66,Colin-Maillard ,Florent Carton,comédie,,
1732,67,Coriolan,M. Jean-François de la Harpe,tragédie,,
1740,67,Coriolan - De la Harpe,,,,
2795,67,Coriolan - De la Harpe,,,,
2787,67,Coriolan - De la Harpe,,,,
2311,67,Coriolan - De la Harpe,,,,
2781,67,Coriolan - De la Harpe,,,,
2774,67,Coriolan - De la Harpe,,,,
1747,67,Coriolan - De la Harpe,,,,
1753,67,Coriolan - De la Harpe,,,,
2769,67,Coriolan - De la Harpe,,,,
1761,67,Coriolan - De la Harpe,,,,
2412,67,Coriolan - De la Harpe,,,,
3284,67,Coriolan - De la Harpe,,,,
3291,67,Coriolan - De la Harpe,,,,
3297,67,Coriolan - De la Harpe,,,,
3305,67,Coriolan - De la Harpe,,,,
2305,67,Coriolan - De la Harpe,,,,
3871,67,Coriolan - De la Harpe,,,,
2298,67,Coriolan - De la Harpe,,,,
2293,67,Coriolan - De la Harpe,,,,
2386,67,Coriolan - De la Harpe,,,,
2212,67,Coriolan - De la Harpe,,,,
2205,67,Coriolan - De la Harpe,,,,
2200,67,Coriolan - De la Harpe,,,,
2133,67,Coriolan - De la Harpe,,,,
2125,67,Coriolan - De la Harpe,,,,
3876,67,Coriolan - De la Harpe,,,,
3883,67,Coriolan - De la Harpe,,,,
2119,67,Coriolan - De la Harpe,,,,
2112,67,Coriolan - De la Harpe,,,,
2479,67,Coriolan - De la Harpe,,,,
2107,67,Coriolan - De la Harpe,,,,
2484,67,Coriolan - De la Harpe,,,,
2491,67,Coriolan - De la Harpe,,,,
3121,67,Coriolan - De la Harpe,,,,
3113,67,Coriolan - De la Harpe,,,,
3107,67,Coriolan - De la Harpe,,,,
3100,67,Coriolan - De la Harpe,,,,
2497,67,Coriolan - De la Harpe,,,,
2505,67,Coriolan - De la Harpe,,,,
3095,67,Coriolan - De la Harpe,,,,
3643,67,Coriolan - De la Harpe,,,,
2391,67,Coriolan - De la Harpe,,,,
2398,67,Coriolan - De la Harpe,,,,
3889,67,Coriolan - De la Harpe,,,,
2512,67,Coriolan - De la Harpe,,,,
2517,67,Coriolan - De la Harpe,,,,
3635,67,Coriolan - De la Harpe,,,,
3629,67,Coriolan - De la Harpe,,,,
3622,67,Coriolan - De la Harpe,,,,
2524,67,Coriolan - De la Harpe,,,,
3617,67,Coriolan - De la Harpe,,,,
2040,67,Coriolan - De la Harpe,,,,
3897,67,Coriolan - De la Harpe,,,,
2958,67,Coriolan - De la Harpe,,,,
2950,67,Coriolan - De la Harpe,,,,
2032,67,Coriolan - De la Harpe,,,,
2530,67,Coriolan - De la Harpe,,,,
2944,67,Coriolan - De la Harpe,,,,
2937,67,Coriolan - De la Harpe,,,,
2538,67,Coriolan - De la Harpe,,,,
2932,67,Coriolan - De la Harpe,,,,
2026,67,Coriolan - De la Harpe,,,,
2404,67,Coriolan - De la Harpe,,,,
2226,67,Coriolan - De la Harpe,,,,
2218,67,Coriolan - De la Harpe,,,,
2319,67,Coriolan - De la Harpe,,,,
2019,67,Coriolan - De la Harpe,,,,
2014,67,Coriolan - De la Harpe,,,,
1947,67,Coriolan - De la Harpe,,,,
1939,67,Coriolan - De la Harpe,,,,
1933,67,Coriolan - De la Harpe,,,,
2605,67,Coriolan - De la Harpe,,,,
2610,67,Coriolan - De la Harpe,,,,
2617,67,Coriolan - De la Harpe,,,,
2623,67,Coriolan - De la Harpe,,,,
2631,67,Coriolan - De la Harpe,,,,
1926,67,Coriolan - De la Harpe,,,,
3279,67,Coriolan - De la Harpe,,,,
1854,67,Coriolan - De la Harpe,,,,
1921,67,Coriolan - De la Harpe,,,,
1846,67,Coriolan - De la Harpe,,,,
1840,67,Coriolan - De la Harpe,,,,
1833,67,Coriolan - De la Harpe,,,,
1828,67,Coriolan - De la Harpe,,,,
1735,67,Coriolan - De la Harpe,,,,
2747,69,Corneille aux Champs-Élysées - Riouffe,,,,
3427,69,Corneille aux Champs-Élysées - Riouffe,,,,
3424,69,Corneille aux Champs-Élysées - Riouffe,,,,
3421,69,Corneille aux Champs-Élysées - Riouffe,,,,
3765,69,Corneille aux Champs-Élysées - Riouffe,,,,
3762,69,Corneille aux Champs-Élysées - Riouffe,,,,
3759,69,Corneille aux Champs-Élysées - Riouffe,,,,
3243,69,Corneille aux Champs-Élysées - Riouffe,,,,
3240,69,Corneille aux Champs-Élysées - Riouffe,,,,
3237,69,Corneille aux Champs-Élysées - Riouffe,,,,
3080,69,Corneille aux Champs-Élysées - Riouffe,,,,
3077,69,Corneille aux Champs-Élysées - Riouffe,,,,
3074,69,Corneille aux Champs-Élysées - Riouffe,,,,
4019,69,Corneille aux Champs-Élysées - Riouffe,,,,
2917,69,Corneille aux Champs-Élysées - Riouffe,,,,
2914,69,Corneille aux Champs-Élysées - Riouffe,,,,
2911,69,Corneille aux Champs-Élysées - Riouffe,,,,
2753,69,Corneille aux Champs-Élysées - Riouffe,,,,
2750,69,Corneille aux Champs-Élysées - Riouffe,,,,
4013,69,Corneille aux Champs-Élysées - Riouffe,,,,
4016,69,Corneille aux Champs-Élysées - Riouffe,,,,
809,76,Crispin Rival de sons maître,Alain-René le Sage / Lesage,Comédie,,
4445,,Crispin brulé,,,,
4827,,Crispin brulé,,,,
943,73,Crispin médecin,Noël Lebreton de Hauteroche,comédie,,
761,73,Crispin médecin,Noël Lebreton de Hauteroche,Comédie,,
15,73,Crispin médecin,Noël Lebreton de Hauteroche,comédie,,
16,75,Crispin précepteur,Jean-François Juvenon,comédie,,
17,76,Crispin rival de son maître,Alain-René le Sage / Lesage,comédie,,
954,76,Crispin rival de son maître,Alain-René le Sage / Lesage,comédie,,
3602,61,Céramis ,M. Antoine-Marin Le Mierre ,tragédie,,
4397,,Democrite à la cour,,,,
836,80,Deucalion et Pyrrha,Germain-François Poullain de Saint-Foix,Comédie,,
4125,80,Deucalion et Pyrrha,Germain-François Poullain de Saint-Foix,comédie,,
837,80,Deucalion et Pyrrha,Germain-François Poullain de Saint-Foix,Comédie,,
4489,,Dezede? ,,,,
907,81,Didon,Jean-Jacques le Franc de Pompignan,tragédie,,
19,81,Didon,Jean-Jacques le Franc de Pompignan,tragédie,,
1724,83,Dom Japhet d'Arménie,Paul Scarron ,comédie,,
745,83,Dom Japhet d'Arménie,Paul Scarron ,comédie,,
20,82,Dom Juan ou Le Festin de Pierre,Jean-Baptiste Poquelin dit Molière,comédie,,
917,82,Dom Juan ou Le Festin de Pierre,Jean-Baptiste Poquelin ,comédie,,
844,83,Don Japhet D’Arménie,Paul Scarron ,Comédie,,
842,83,Don Japhet d'Arménie,Paul Scarron ,Comédie,,
846,83,Don Japhet d’Arménie,Paul Scarron ,Comédie,,
3487,83,Don Japhet d’Arménie,Paul Scarron ,comédie,,
4702,86,Dorval au le par armour??,,,,
4708,86,Dorval ou le fou par amour ,,,,
934,87,Dupuis et Des Ronais,Charles Collé,Comédie en trois actes,,
750,87,Dupuis et Des Ronais,Collé,Comédie en trois actes,,
804,87,Dupuis et Desronais,Charles Collé,Comédie,,
21,87,Dupuis et Desronais / Des Ronais,Charles Collé,comédie,,
18,,Démocrite amoureux,Jean-François Regnard,comédie,,
900,,Démocrite amoureux,Jean-Baptiste Poquelin ,comédie,,
3600,88,Edgar roi d'Angleterre ou le Page supposé,M. Marie-Joseph Chénier,comédie,,
22,91,Electre ,Prosper Jolyot de Crébillon,tragédie,,
4492,94,Ericie ou la Vestale,M. Joseph-Gaspard Dubois-Fontanelle,tragédie,,
23,95,Esope à la cour,Edme Boursault,comédie,,
24,96,Eugénie ,Pierre-Augustin Caron de Beaumarchais,drame,,
1374,,Feythere,Voltaire,tragedie,,
4138,98,Florinde,Lefevre,tragédie,,
227,99,Gabrielle de Vergy,Pierre-Laurent Buirette,tragédie,,
1352,100,Gaston et Bayard,Pierre-Laurent Buirette,tragédie,,
25,100,Gaston et Bayard,Pierre-Laurent Buirette,tragédie,,
1349,100,Gaston et Bayard,Pierre-Laurent Buirette dit Dormont de Belloy,tragédie,,
211,101,George Dandin ou le Mari confondu , Jean-Baptiste Poquelin dit Molière,comédie,,
944,101,George Dandin ou le Mari confondu ,Jean-Baptiste Poquelin dit Molière,comédie,,
1339,102,Guillaume,Miere,Tragedie,,
1338,102,Guillaume,Miere,,,
4350,102,Guillaume Tell ,,,,
4672,102,Guillaume Tell ,,,,
4618,102,Guillaume Tell ,,,,
4621,102,Guillaume Tell ,,,,
4212,102,Guillaume Tell ,,,,
4623,102,Guillaume Tell ,,,,
4207,102,Guillaume Tell ,,,,
4807,102,Guillaume Tell ,M. Antoine-Marin Le Mierre ,tragédie,,
4205,102,Guillaume Tell ,,,,
4707,102,Guillaume Tell ,,,,
4199,102,Guillaume Tell ,,,,
4197,102,Guillaume Tell - Lemiere,,,,
26,103,Gustave Wasa,Alexis Piron ,tragédie,,
4391,104,Hamlet,William Shakespeare ,tragédie,,
1551,105,Henriette,,,,
1165,105,Henriette,Mlle Françoise-Marie-Antoinette Saucerotte dite Raucourt ,drame,,
1550,105,Henriette,,,,
1181,105,Henriette,,,,
1182,105,Henriette,,,,
4374,108,Hercule au Mont Oeta,M. Pierre-François-Alexandre le Fèvre,tragédie,,
28,110,Heureusement,Marc-Antoine-Jacques Rochon de Chabannes ,comédie,,
4789,111,Hirza ou les Illinois,M. Edme-Louis Billardon de Sauvigny,tragédie,,
4601,494,Honnête Criminel,,,,
4693,494,Honnête Criminel,,,,
4592,494,Honnête Criminel,,,,
244,112,Horace,Pierre Corneille,tragédie,,
29,113,Hylas (Hilas) et Sylvie ,Marc-Antoine-Jacques Rochon de Chabannes ,comédie,,
790,113,Hylas et Sylvie,Marc-Antoine-Jacques Rochon de Chabannes ,Comédie,,
30,114,Hypermnestre,Antoine-Marin Le Mierre,tragédie,,
27,106,"Héraclius, empereur d'Orient",Pierre Corneille,tragédie,,
4502,335,Il y a bonne justice ou le Paysan magistrat,M. Simon-Nicolas-Henri Linguet dit Un Citoyen vertueux,drame,,
4416,,Intermedes ,,,,
4241,,Intermedes?,,,,
4427,,Intermèdes ,,,,
787,117,Inès de Castro ,Antoine Houdar / Houdard de La Motte / La Mothe ,Tragédie,,
1166,117,Inès de Castro ,Antoine Houdar / Houdard de La Motte / La Mothe ,tragédie,,
272,117,Inès de Castro ,Antoine Houdar / Houdard de La Motte / La Mothe ,tragédie,,
774,119,Iphigenie,Jean Racine,Tragédie,,
794,120,Iphigenie en Tauride,Claude Guimond de la Touche,Tragédie,,
31,119,Iphigénie,Jean Racine,tragédie,,
32,120,Iphigénie en Tauride,Claude Guimond de la Touche,tragédie,,
229,121,Irène,François-Marie Arouet dit Voltaire,tragédie,,
4788,124,J.-J.Rousseau dans l'isle St.-Pierre,Inconnu,drame,,
4680,123,Jean Calas ,,,,
4739,123,Jean Calas ,,,,
4692,123,Jean Calas ,,,,
4664,123,Jean Calas ,,,,
4674,123,Jean Calas ,,,,
4666,123,Jean Calas ,,,,
4668,123,Jean Calas ,,,,
1155,126,"Jeanne Ière, reine de Naples",,M. Jean-François de la Harpe,tragédie,
4412,126,Jeanne de Naples,M. Jean Magnon,tragédie,,
251,127,Jodelet ou le Maître valet ,Paul Scarron ,comédie,,
852,218,L' Amour médecin,Jean-Baptiste Poquelin dit Molière,Comédie,,
763,228,L' Avare,Jean-Baptiste Poquelin dit Molière,Comédie,,
791,231,L' Aveugle clairvoyant,Marc-Antoine Legrand / Le Grand,,Comédie,
762,233,L' Avocat Patelin ,"David-Augustin de Brueys; Jean de Palaprat, seigneur de Bigot",,Comédie,
782,386,L' Ecole des femmes,,Jean-Baptiste Poquelin dit Molière,Comédie,
807,387,L' Ecole des maris,,Jean-Baptiste Poquelin dit Molière,Comédie,
770,389,L' Ecole des moeurs ou les suites du libertinage,Charles-Georges Fenouillot de Falbaire de Quingey,Drame,,
792,388,L' Ecole des mères,,Pierre-Claude Nivelle de La Chaussée ,Comédie,
779,395,L' Enfant prodigue ou L' Ecole de la jeunesse,François-Marie Arouet dit Voltaire,Comédie,,
810,398,L' Epoux par supercherie,Louis de Boissy ,Comédie,,
768,403,L' Epreuve réciproque,,Marc-Antoine Legrand / Le Grand,,Comédie
780,484,L' Esprit de contradiction ,Charles du Fresny / Dufresny,Comédie,,
793,485,L' Esprit follet ou La Dame invisible ,Noël Lebreton de Hauteroche,Comédie,,
797,485,L' Esprit follet ou La Dame invisible ,Charles Collé,Comédie,,
839,487,L' Etourderie,Christophe-Barthélémy Fagan de Lugny ,Comédie,,
759,487,L' Etourderie,Christophe-Barthélémy  Fagan de Lugny,Comédie,,
760,488,L' Etourdi ou Les Contretemps,Jean-Baptiste Poquelin dit Molière,Comédie,,
771,486,L' Eté des coquettes, ,Florent Carton dit Dancourt,Comédie,
801,491,L' Homme à bonne fortune,Michel Boiron / Boyron ,Comédie,,
4126,496,L' Ile déserte ,Jean-Baptiste Collet de Messine,,comédie,
778,502,L' Impromptu de campagne,Philippe Poisson,Comédie,,
822,516,L' Oracle,Germain-François Poullain de Saint-Foix,Comédie,,
818,519,L' Orphelin de la Chine ,François-Marie Arouet dit Voltaire,Tragédie,,
765,523,L' Usurier gentilhomme,Marc-Antoine Legrand / Le Grand,,Comédie,
1064,208,L'Amant Bourru ,Monvel, ,comédie,
735,208,L'Amant Bourru ,Monvel, ,comédie,
4488,211,L'Ambitieux et l'indiscrète,M. Philippe Néricault dit Destouches ,comédie,,
4816,212,L'Ami des lois ,M. Jean-Louis Laya,comédie,,
34,214,L'Amour diable ,Marc-Antoine Legrand / Le Grand,,comédie,
4439,216,L'Amour exilé des cieux ,Mme Adélaïde-Gillette Billet Dufrenoy,comédie,,
254,217,L'Amour français,Marc-Antoine-Jacques Rochon de Chabannes ,comédie,,
280,218,L'Amour médecin,Jean-Baptiste Poquelin dit Molière,comédie,,
4378,219,L'Amour usé ou le Vindicatif généreux ,M. Philippe Néricault dit Destouches ,comédie,,
33,213,L'Amour à Tempé,Chaumont,,pastorale,
57,220,L'Andrienne,Michel Boiron / Boyron dit Baron,comédie,,
351,221,L'Anglais à Bordeaux, ,Charles-Simon Favart,comédie,
919,222,L'Anglomane ou l'Orpheline léguée ,Bernard-Joseph Saurin,comédie,,
36,222,L'Anglomanie,,Bernard-Joseph Saurin,comédie,
4130,222,L'Anglomanie ou l'Orpheline léguée,,,,
4129,222,L'Anglomanie ou l'Orpheline léguée,Bernard-Jospeh Saurin,comédie,,
4813,224,L'Apothéose de Beaurepaire ,Charles-L. Lesur,vers,,
4124,228,L'Avare ,Jean-Baptiste Poquelin dit Molière,comédie ,,
881,228,L'Avare ,Jean-Baptiste Poquelin ,comédie,,
37,228,L'Avare ,Jean-Baptiste Poquelin dit Molière,comédie,,
748,228,L'Avare ,Jean-Baptiste Poquelin dit Molière,comédie en 5 actes,,
940,229,L'Avare amoureux,Jean du Mas d'Aigueberre / Ayguebere ,comédie,,
250,229,L'Avare amoureux,Jean du Mas d'Aigueberre / Ayguebere ,comédie,,
38,231,L'Aveugle clairvoyant,,Marc-Antoine Legrand / Le Grand,,comédie
214,232,L'Aveugle par crédulité ,Jean-Nicolas Fournelle ,comédie,,
39,233,L'Avocat Patelin,"David-Augustin de Brueys; Jean de Palaprat, seigneur de Bigot",,comédie,
222,382,L'Ecole amoureuse ,Antoine Bret ,comédie,,
4135,385,L'Ecole des Bourgeoises ,,comédie,,
1147,384,L'Ecole des amis,M. Pierre-Claude Nivelle de La Chaussée,comédie,,
4404,385,L'Ecole des bourgeois,,Abbé Léonor-Jean-Christine Soulas d'Allainval,,comédie
4360,385,L'Ecole des bourgeois,,Abbé Léonor-Jean-Christine Soulas d'Allainval / Dallainval dit George Wink,comédie,
863,386,L'Ecole des femmes,,Jean-Baptiste Poquelin ,comédie,
311,386,L'Ecole des femmes,,Jean-Baptiste Poquelin dit Molière,comédie,
886,386,L'Ecole des femmes,,Jean-Baptiste Poquelin ,comédie,
893,387,L'Ecole des maris ,Jean-Baptiste Poquelin ,comédie,,
41,387,L'Ecole des maris ,Jean-Baptiste Poquelin dit Molière,comédie,,
42,388,L'Ecole des mères ,Pierre-Claude Nivelle de La Chaussée ,comédie,,
4405,391,L'Ecole des pères ,M. Pierre-Alexandre Pieyre ,comédie,,
4376,390,L'Ecole des pères ou les Fils ingrats ,M. Alexis Piron ,comédie,,
204,394,L'Egoïsme, Jean-François Cailhava d'Estendoux,comédie,,
3614,394,L'Egoïsme,Jean-François Cailhava d'Estendoux,comédie,,
859,395,L'Enfant prodigue ou L'Ecole de la jeunesse,François-Marie d'Arouet,comédie,,
43,395,L'Enfant prodigue ou L'Ecole de la jeunesse,François-Marie Arouet dit Voltaire,comédie,,
4443,396,L'Entrevue ,M. Louis-Jean-Baptiste-Etienne Vigée dit Citoyen Vigée,,comédie,
1357,398,L'Epoux par supercherie ,Louis de Boissy dit Bonnefoy,comédie,,
44,398,L'Epoux par supercherie ,Louis de Boissy ,comédie,,
916,403,L'Epreuve réciproque, ,Marc-Antoine Legrand / Le Grand,,comédie
45,403,L'Epreuve réciproque, ,Robert Alain; Marc-Antoine Legrand / Le Grand,,comédie
4506,483,L'Esclavage des noirs ou l' heureux naufrage ,Mlle Marie Gouze dite Olympe de Gouges,,drame,
1350,484,L'Esprit de contradiction,,,,
47,484,L'Esprit de contradiction,Charles du Fresny / Dufresny,comédie,,
48,485,L'Esprit follet ou La Dame invisible,Noël Lebreton de Hauteroche,comédie,,
4132,487,L'Etourderie,,Christophe-Barthelemy Fagan de Lugny ,comédie,
478,487,L'Etourderie,,Christophe-Barthelemy Fagan de Lugny ,comedie,
756,487,L'Etourderie,,Christophe-Barthélémy Fagan de Lugny ,Comédie,
869,488,L'Etourdi ou Les Contretemps,,Jean-Baptiste Poquelin ,comédie,
51,488,L'Etourdi ou Les Contretemps,,Jean-Baptiste Poquelin dit Molière,comédie,
866,486,L'Eté des coquettes,,Florent Carton,comédie,
49,486,L'Eté des coquettes,,Florent Carton dit Dancourt,comédie,
4143,489,L'Heureuse Remontre,,"Chaumont, Roxet ",comédie,
1720,362,L'Homme dangereux ,M. Charles Palissot de Montenoy,,comédie,
226,492,L'Homme personnel ,Nicolas-Thomas Barthe,comédie,,
249,493,L'Homme singulier ,Philippe Néricault dit Destouches ,comédie,,
52,491,L'Homme à bonne fortune ,Michel Boiron / Boyron dit Baron,comédie,,
854,491,L'Homme à bonne fortune ,Michel Boiron / Boyron ,comédie,,
4508,494,L'Honnête criminel ou l' Amour filial ,M. Charles-Georges Fenouillot de Falbaire de Quingey,,drame,
3597,495,L'Hôtellerie ou le faux ami,M. Antoine Bret ,drame,,
60,496,L'Ile déserte,Jean-Baptiste Collet de Messine,,comédie,
1046,498,L'Impatient,Étienne François de Lantier,comédie,,
237,498,L'Impatient,Étienne François de Lantier,comédie,,
380,500,L'Impertinent ou le billet perdu,Joseph-François-Edouard de Corsembleu dit Desmahis ,comédie,,
53,502,L'Impromptu de campagne ,Philippe Poisson,comédie,,
4753,507,L'Inconstant,,,,
4366,507,L'Inconstant,,Jean-François Collin d'Harleville ,comédie,
4757,507,L'Inconstant,,,,
4671,507,L'Inconstant,,,,
61,509,L'Indiscret,François-Marie Arouet dit Voltaire,comédie,,
62,512,L'Irrésolu ,Philippe Néricault dit Destouches ,comédie,,
4381,513,L'Obstacle imprévu ou l' Obstacle sans obstacle ,M. Philippe Néricault dit Destouches ,comédie,,
3601,514,L'Oncle et les tantes,,Le marquis Adrien-Nicolas de La Salle,comédie,
4401,515,L'Optimiste ou l' Homme content de tout,Jean-François Collin d'Harleville ,comédie,,
4403,515,L'Optimiste ou l'Homme content de tout,Jean-François Collin d'Harleville ,comédie,,
54,516,L'Oracle,Germain-François Poullain de Saint-Foix,comédie,,
278,518,L'Orphelin anglais ou le Menuisier de Londres,Le marquis Charles-Henri de Longueil ,drame,,
889,519,L'Orphelin de la Chine,François-Marie d'Arouet,tragédie,,
